Name,Material,Color,Price,URL,Image,Color:Image,Description
Kick Back Pants,"['45% Linen, 23% LENZING‚Ñ¢ Viscose + 32% Elastane\n100% vegan materials.\nThis fabric is naturally wrinkled + textured.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/bottoms/products/kick-back-pants?variant=34239484199049,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Meet the perfect summer pant. Made from our soft Stretch Linen, the Kick Back Pants are high waisted and ankle length for that cool cropped look. Customize the waist fit with the internal drawstring (for before and after lunch), and if you’re nervous about opacity, the coconut colorway comes with internal shorts. Did we mention it has pockets? We did it. We thought of everything.\n\nWe designed this piece as part of our Summer Nights Capsule - a collection of versatile pieces designed to be mixed + matched for cool days and chill nights.\nFor a slim fit, size down for a casual vibe, stay true to size.']"
That's A Wrap Top,"['73% Nylon 27% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['WHITE'],$145,https://www.thisisaday.com/collections/tops/products/thats-a-wrap-top?variant=31288301715593,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'WHITE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Versatile and universally flattering, our wrap blouse can be tied, draped, snapped and wrapped multiple ways. Made with technical silk, so it's super soft, stretchy and breathable — it's an essential piece.\n\nWe designed this as part of our Carry On Capsule — it's everything you need for a carry-on trip, from tops and bottoms to an oh-so-versatile dress. Shop the whole collection here, and use code CARRYON for a deal on the whole collection.\nThis top fits oversized, consider sizing down for a slimmer fit.""]"
Throw & Roll Legging,"['59% Nylon, 41% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/bottoms/products/throw-roll-legging?variant=31288417058953,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['The OG lightweight legging that does everything. With Olympic-standard bonded seams and a mid-rise waist. They also feature pockets for your cards and phone.\n\nWear them with the Something Borrowed Shirt (French tuck, obvi) for a casual day at the office, and the Lighten Up Bra for your next yoga class.']"
Essentialist T-Shirt,"['90% LENZING™ Modal, 10% Elastane.\n100% vegan materials.\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['COCONUT'],,https://www.thisisaday.com/collections/blouses-tops/products/essentialist-t-shirt?variant=31287694655625,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'COCONUT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""An oversized tee with high side splits and a hi-low hem that'll become a star in your minimalist wardrobe. Made from our new super-soft, plant-based (beechwood trees!) modal from our friends at Lenzing.\n\nThis gem is part of our Plant Life collection — minimalist essentials made with beechwood fibers. Shop the whole collection of tanks, tees and turtlenecks here.""]"
Like A Glove Bodysuit,"['60% Lyocell. 40% Merino Wool.\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['TAUPE'],,https://www.thisisaday.com/collections/sweaters-sweatshirts/products/seasonless-merino-like-a-glove-bodysuit?variant=31903353340041,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'TAUPE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A soft knit bodysuit with a slim fit, elbow-length sleeves, contrast rib and a crewneck. Crafted from eco-friendly materials — LENZING™'s lyocell is made with REFIBRA™ technology to combine cellulose from beechwood trees and upcycled cotton in a closed-loop system, then it's spun with super soft merino wool to create our Seasonless Merino. Comes in a variety of neutrals and pairs perfectly with our All Day Suiting, any of our pants and any of your jeans. (And since you're definitely wondering, there are snaps at the gusset to make bathroom breaks a cinch.)\n ""]"
Snap To It Tank,"['73% Nylon, 27% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/tops/products/snap-to-it-tank?variant=31287784964233,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Made of our technical silk with an ultra-flattering fit that's both easy and elegant. Plus, snappable straps mean you can adjust your décolletage from day to night.\n\nWe designed this as part of our Carry On Capsule — it's everything you need for a carry-on trip, from tops and bottoms to an oh-so-versatile dress. Shop the whole collection here, and use code CARRYON for a deal on the whole collection.\nThis tank fits oversized, consider sizing down for a slimmer fit.""]"
Made It T-Shirt,"['73% Nylon + 27% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/blouses-tops/products/made-it-t-shirt?variant=31287704617097,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Our take on the silk tee, crafted in our technical silk. It drapes well, but is also super breathable, sweat-wicking and easy to care for. Plus, it has built-in UV protection. Tuck it in, or don't — it'll always look sharp.\n\nPack it with the Crop It Up Pant for your next trip, but try it at the office tucked into our Turn It Up Pant as a chic work outfit.\nThis tee fits small, consider sizing up for a more relaxed fit.""]"
Overhead Turtleneck,"['90% LENZING‚Ñ¢ Modal, 10% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MINERA'],,https://www.thisisaday.com/collections/plant-life/products/overhead-turtleneck?variant=33532564766857,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MINERA': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Cold weather is coming, and we’ve got your back, er, neck. Our Overhead Turtleneck (think super-soft, beechwood-based fabric) is here to keep you warm all fall and winter. Crafted with Lenzing modal and cut with a sleek silhouette, it’s a solid essential that’s also crafted with sustainability in mind — the fabric is biodegradable, and was grown using way less water than cotton. Layer it, love it, live in it til it’s warm again.\n\nThis gem is part of our Plant Life collection — minimalist essentials made with beechwood fibers. Shop the whole collection of tanks, tees and turtlenecks here.\nThis turtleneck fits small, consider sizing up for a more relaxed fit.']"
Turn It Up Pant,"['62% Nylon, 38% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MOSS'],,https://www.thisisaday.com/collections/tall-edit/products/turn-it-up-pant?variant=31287699996809,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MOSS': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Tapered trousers have never felt—or looked—this good. Super soft and breathable, this work-ready pant also features an elastic waistband for extra comfort. Switch things up by cuffing the hem.\nTo get the *perfect* fit, we'll help you tailor your ADAY. Send a photo of your tailoring receipt to tailoring@thisisaday.com, and we'll send you a $15 gift card for your next ADAY purchase. (Please note: tailored items are not eligible for return.)\nDon't forget to pair with the Something Borrowed Shirt to complete your Monday Uniform.""]"
Wing It Sweater,"['73% Wool, 27% Recycled (pre-consumer) Cashmere.\nCold machine wash, line dry.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['CARAME'],$265,https://www.thisisaday.com/collections/loungewear/products/wing-it-sweater?variant=31287682039945,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CARAME': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A luxe take on our best-selling Like A Boss Sweatshirt.  Comfy, cozy, and chic, The Wing It Sweater will become your new travel (and life) essential.  The design feature a mock neck, drop shoulder, and boxy shape.  The best part -it's machine washable.\nWear it with our Turn It Up Pant or Crop It Up Pant for a chic look that you can wear anywhere.\nThis sweatshirt fits oversized, consider sizing down for a slimmer fit.\n ""]"
Home Stretch Pullover,"['Main Fabric: 90% Recycled Polyester + 10% Elastane.\nLining: 85% Recycled polyester 15% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.¬†\nDo not use bleach or fabric softener.']",['MIDNIGHT'],$155,https://www.thisisaday.com/collections/sweaters-sweatshirts/products/home-stretch-pullover?variant=34453666398345,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MIDNIGHT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Home is where the cozy clothes are.\n\nThis cabin cozy quarter zip pullover features a high mock neck so it’s chic enough to wear all day, home or away. Made from our buttery soft recycled scuba fabric it features a thoughtfully designed drop shoulder and sleeves with thumbholes for that worn-in favorite piece feeling.\n\nFinally, a pullover that hugs you back. Style with our Easy Days Pant or Layered Up Leggings for the ultimate WFH outfit.']"
Something Borrowed Shirt,"['73% Nylon*, 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['STRIPE'],$145,https://www.thisisaday.com/collections/best-sellers-1/products/something-borrowed-shirt?variant=31288175919241,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'STRIPE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""We took the classic button-down and made it a million times better and universally flattering. Crafted with our stretchy and soft technical silk, and finished with dolman sleeves, bonded detail, side-slits (hello, French tuck) and a relaxed silhouette. Plus, we double-lined the front so you can go braless. Now you see why it always sells out fast.\n\nWear it with the Easy Days Pant or dress it down with Layered Up Legging for a chic day of errands.\nThis shirt fits oversized, consider sizing down for a slimmer fit.\nDon't forget to pair with the Turn It Up Pant to complete your Monday Uniform.""]"
Layered Up Legging,"['62% Nylon 38% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MOSS'],,https://www.thisisaday.com/collections/leggings/products/layered-up-legging?variant=32140795969673,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MOSS': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['  High waisted. Streamlined. Thermal. The cool-weather version of our our bestselling high-waisted superstars , these will keep you extra warm + hold you tight with an under cover bonded compression waistband. Did we mention they’re thermal? Yesssssss. Wear them with the Something Borrowed Shirt (French tuck, obvi) for a casual day at the office, and the Lighten Up Bra for your next run.\nThese leggings fit small, consider sizing up for a more relaxed fit.']"
Over In One Dress,"['62% Nylon + 38% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['SHADOW'],,https://www.thisisaday.com/collections/jumpsuits-dresses-more/products/over-in-one-dress?variant=31287740301449,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'SHADOW': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['The wrap dress gets a refresh with clean, asymmetrical style lines, snap fastenings, and an adjustable belt. Wear it relaxed as a layering piece, cinched at the waist for effortless, all-day style, or open as a ""vest."" Super-soft technical stretch fabric means you\'ll be extra comfy no matter how you wear it. It\'s a perfect work outfit, travel outfit, or anything outfit, really.\n\nWe designed this as part of our Carry On Capsule — it\'s everything you need for a carry-on trip, from tops and bottoms and this dress. Shop the whole collection here, and use code CARRYON for a deal on the whole collection.\nThis dress fits oversized, consider sizing down for a slimmer fit.']"
Up In The Air Jacket,"['Body: 90% Recycled Polyester, 10% Elastane.\nLining: 79% Recycled Polyester, 21% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MOSS'],$170,https://www.thisisaday.com/collections/recycled-scuba/products/outerwear-jacket?variant=34424230445193,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MOSS': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['We took recycled scuba fabric to new heights, with this warm, breathable and super comfy light jacket. Featuring a full-length sleeve, pleated cowlneck, zip pockets and an asymmetrical zipper for some flair. Did we mention the lining\'s eco-friendly, too? It\'s a travel essential that redefines ""athleisure.""\n\nLayer it over the Made It T-Shirt with our Brakes Off Legging on your next flight, or throw it on after Pilates.\nTo get the *perfect* fit, we\'ll help you tailor your ADAY. Send a photo of your tailoring receipt to tailoring@thisisaday.com, and we\'ll send you a $15 gift card for your next ADAY purchase. (Please note: tailored items are not eligible for return.)']"
Dream Harder Tank,"['73% Nylon, 27% Elastane.\n100% vegan materials.\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['STRIPE'],,https://www.thisisaday.com/collections/best-for-petites/products/dream-harder-tank?variant=34373314216073,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'STRIPE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""This minimalist tank one-ups silk by being just as soft + light — but it's also easy to care for, quick-drying + wrinkle-free. With a scoop neckline, racerback and technical fabric, it's one of our travel heroes.\n\nPair it with our Easy Days Pant for a smart travel look, or the Crop & Roll Legging for your next Pilates class.""]"
